Time	value_on_device_(l/h)_CO2       	value_in_program_(l/h)_CO2       	Gas_consumption_(l)_CO2       	Temperature_(C)_CO2       	value_on_device_(l/h)_Ar        	value_in_program_(l/h)_Ar        	Gas_consumption_(l)_Ar        	Temperature_(C)_Ar        
13:05:43	0.0	4.075	0.0	32.971	0.0	2.822	0.052	33.668
13:05:59	0.0	4.075	0.0	32.961	0.0	2.822	0.052	33.668
13:06:15	0.0	4.075	0.0	32.985	0.0	2.822	0.052	33.677
13:06:31	0.0	4.075	0.0	32.977	0.0	2.822	0.052	33.683
13:06:46	0.0	4.075	0.0	32.97	0.0	2.822	0.052	33.697
13:07:02	0.0	4.075	0.0	32.987	0.0	2.822	0.052	33.699
13:07:17	0.0	4.075	0.0	32.987	0.0	2.822	0.052	33.685
13:07:33	0.0	4.075	0.0	32.975	0.0	2.822	0.052	33.695
13:07:49	0.0	4.075	0.0	32.98	0.0	2.822	0.052	33.677
13:08:04	0.0	4.075	0.0	32.982	0.0	2.822	0.052	33.693
13:08:20	0.0	4.075	0.0	32.99	0.0	2.822	0.052	33.685
13:08:36	0.0	4.075	0.0	33.001	0.0	2.822	0.052	33.696
13:08:52	0.0	4.075	0.0	32.994	0.0	2.822	0.052	33.704
13:09:07	0.0	4.075	0.0	32.992	0.0	2.822	0.052	33.704
13:09:23	0.0	4.075	0.0	33.001	0.0	2.822	0.052	33.68
13:09:39	0.0	4.075	0.0	33.003	0.0	2.822	0.052	33.695
13:09:55	0.0	4.075	0.0	33.01	0.0	2.822	0.052	33.718
13:10:10	0.0	4.075	0.0	33.009	0.0	2.822	0.052	33.696
13:10:25	0.0	4.075	0.0	33.007	0.0	2.822	0.052	33.697
13:10:41	0.0	4.075	0.0	33.012	0.0	2.822	0.052	33.694
13:10:57	0.0	4.075	0.0	33.002	0.0	2.822	0.052	33.706
13:11:13	0.0	4.075	0.0	33.02	0.0	2.822	0.052	33.701
13:11:29	0.0	4.075	0.0	32.995	0.0	2.822	0.052	33.721
13:11:45	0.0	4.075	0.0	32.993	0.0	2.822	0.052	33.731
13:12:00	0.0	4.075	0.0	33.005	0.0	2.822	0.052	33.723
13:12:16	0.0	4.075	0.0	33.009	0.0	2.822	0.052	33.739
13:12:31	0.0	4.075	0.0	32.997	0.0	2.822	0.052	33.723
13:12:47	0.0	4.075	0.0	33.008	0.0	2.822	0.052	33.721
13:13:03	0.0	4.075	0.0	33.012	0.0	2.822	0.052	33.748
13:13:19	0.0	4.075	0.0	33.014	0.0	2.822	0.052	33.741
13:13:34	0.0	4.075	0.0	33.022	0.0	2.822	0.052	33.734
13:13:50	0.0	4.075	0.0	33.011	0.0	2.822	0.052	33.755
13:14:05	0.0	4.075	0.0	33.017	0.0	2.822	0.052	33.749
13:14:22	0.0	4.075	0.0	33.042	0.0	2.822	0.052	33.769
13:14:38	0.0	4.075	0.0	33.014	0.0	2.822	0.052	33.759
13:14:53	0.0	4.075	0.0	33.023	0.0	2.822	0.052	33.757
13:15:09	0.0	4.075	0.0	33.002	0.0	2.822	0.052	33.773
13:15:25	0.0	4.075	0.0	33.016	0.0	2.822	0.052	33.779
13:15:41	0.0	4.075	0.0	33.016	0.0	2.822	0.052	33.771
13:15:56	0.0	4.075	0.0	33.018	0.0	2.822	0.052	33.784
13:16:12	0.0	4.075	0.0	33.02	0.0	2.822	0.052	33.764
13:16:28	0.0	4.075	0.0	33.014	0.0	2.822	0.052	33.752
13:16:44	0.0	4.075	0.0	33.033	0.0	2.822	0.052	33.78
13:16:59	0.0	4.075	0.0	33.035	0.0	2.822	0.052	33.795
13:17:15	0.0	4.075	0.0	33.038	0.0	2.822	0.052	33.793
13:17:31	0.0	4.075	0.0	33.029	0.0	2.822	0.052	33.8
13:17:46	0.0	4.075	0.0	33.047	0.0	2.822	0.052	33.796
13:18:02	0.0	4.075	0.0	33.058	0.0	2.822	0.052	33.799
13:18:18	0.0	4.075	0.0	33.05	0.0	2.822	0.052	33.806
13:18:34	0.0	4.075	0.0	33.05	0.0	2.822	0.052	33.818
13:18:49	0.0	4.075	0.0	33.047	0.0	2.822	0.052	33.809
13:19:05	0.0	4.075	0.0	33.058	0.0	2.822	0.052	33.82
13:19:21	0.0	4.075	0.0	33.062	0.0	2.822	0.052	33.811
13:19:37	0.0	4.075	0.0	33.049	0.0	2.822	0.052	33.811
13:19:53	0.0	4.075	0.0	33.066	0.0	2.822	0.052	33.818
13:20:08	0.0	4.075	0.0	33.076	0.0	2.822	0.052	33.799
13:20:24	0.0	4.075	0.0	33.062	0.0	2.822	0.052	33.812
13:20:40	0.0	4.075	0.0	33.048	0.0	2.822	0.052	33.815
13:20:56	0.0	4.075	0.0	33.056	0.0	2.822	0.052	33.828
13:21:11	0.0	4.075	0.0	33.087	0.0	2.822	0.052	33.826
13:21:27	0.0	4.075	0.0	33.069	0.0	2.822	0.052	33.815
13:21:43	0.0	4.075	0.0	33.042	0.0	2.822	0.052	33.811
13:21:59	0.0	4.075	0.0	33.069	0.0	2.822	0.052	33.831
13:22:14	0.0	4.075	0.0	33.063	0.0	2.822	0.052	33.825
13:22:30	0.0	4.075	0.0	33.08	0.0	2.822	0.052	33.828
13:22:45	0.0	4.075	0.0	33.054	0.0	2.822	0.052	33.804
13:23:01	0.0	4.075	0.0	33.076	0.0	2.822	0.052	33.806
13:23:17	0.0	4.075	0.0	33.105	0.0	2.822	0.052	33.812
13:23:33	0.0	4.075	0.0	33.093	0.0	2.822	0.052	33.83
13:23:48	0.0	4.075	0.0	33.1	0.0	2.822	0.052	33.807
13:24:04	0.0	4.075	0.0	33.091	0.0	2.822	0.052	33.844
13:24:20	0.0	4.075	0.0	33.094	0.0	2.822	0.052	33.839
13:24:36	0.0	4.075	0.0	33.091	0.0	2.822	0.052	33.848
13:24:51	0.0	4.075	0.0	33.092	0.0	2.822	0.052	33.851
13:25:07	0.0	4.075	0.0	33.116	0.0	2.822	0.052	33.847
13:25:23	0.0	4.075	0.0	33.124	0.0	2.822	0.052	33.82
13:25:39	0.0	4.075	0.0	33.081	0.0	2.822	0.052	33.838
13:25:54	0.0	4.075	0.0	33.074	0.0	2.822	0.052	33.852
13:26:10	0.0	4.075	0.0	33.098	0.0	2.822	0.052	33.84
13:26:25	0.0	4.075	0.0	33.097	0.0	2.822	0.052	33.84
13:26:41	0.0	4.075	0.0	33.106	0.0	2.822	0.052	33.825
13:26:57	0.0	4.075	0.0	33.096	0.0	2.822	0.052	33.837
13:27:12	0.0	4.075	0.0	33.087	0.0	2.822	0.052	33.846
13:27:28	0.0	4.075	0.0	33.112	0.0	2.822	0.052	33.828
13:27:44	0.0	4.075	0.0	33.117	0.0	2.822	0.052	33.837
13:27:59	0.0	4.075	0.0	33.091	0.0	2.822	0.052	33.841
13:28:15	0.0	4.075	0.0	33.092	0.0	2.822	0.052	33.831
13:28:31	0.0	4.075	0.0	33.11	0.0	2.822	0.052	33.847
13:28:47	0.0	4.075	0.0	33.081	0.0	2.822	0.052	33.835
13:29:02	0.0	4.075	0.0	33.121	0.0	2.822	0.052	33.844
13:29:18	0.0	4.075	0.0	33.096	0.0	2.822	0.052	33.845
13:29:34	0.0	4.075	0.0	33.104	0.0	2.822	0.052	33.855
13:29:50	0.0	4.075	0.0	33.115	0.0	2.822	0.052	33.842
13:30:06	0.0	4.075	0.0	33.107	0.0	2.822	0.052	33.854
13:30:21	0.0	4.075	0.0	33.093	0.0	2.822	0.052	33.86
13:30:37	0.0	4.075	0.0	33.106	0.0	2.822	0.052	33.848
13:30:53	0.0	4.075	0.0	33.108	0.0	2.822	0.052	33.84
13:31:08	0.0	4.075	0.0	33.115	0.0	2.822	0.052	33.872
13:31:24	0.0	4.075	0.0	33.125	0.0	2.822	0.052	33.872
13:31:40	0.0	4.075	0.0	33.116	0.0	2.822	0.052	33.863
13:31:56	0.0	4.075	0.0	33.123	0.0	2.822	0.052	33.869
13:32:11	0.0	4.075	0.0	33.123	0.0	2.822	0.052	33.871
13:32:27	0.0	4.075	0.0	33.111	0.0	2.822	0.052	33.849
13:32:43	0.0	4.075	0.0	33.135	0.0	2.822	0.052	33.878
13:32:59	0.0	4.075	0.0	33.119	0.0	2.822	0.052	33.883
13:33:14	0.0	4.075	0.0	33.127	0.0	2.822	0.052	33.866
13:33:30	0.0	4.075	0.0	33.13	0.0	2.822	0.052	33.887
13:33:46	0.0	4.075	0.0	33.129	0.0	2.822	0.052	33.891
13:34:02	0.0	4.075	0.0	33.138	0.0	2.822	0.052	33.887
13:34:18	0.0	4.075	0.0	33.12	0.0	2.822	0.052	33.896
13:34:33	0.0	4.075	0.0	33.142	0.0	2.822	0.052	33.873
13:34:49	0.0	4.075	0.0	33.131	0.0	2.822	0.052	33.879
13:35:05	0.0	4.075	0.0	33.132	0.0	2.822	0.052	33.875
13:35:20	0.0	4.075	0.0	33.125	0.0	2.822	0.052	33.889
13:35:36	0.0	4.075	0.0	33.138	0.0	2.822	0.052	33.857
13:35:52	0.0	4.075	0.0	33.125	0.0	2.822	0.052	33.871
13:36:08	0.0	4.075	0.0	33.15	0.0	2.822	0.052	33.883
13:36:23	0.0	4.075	0.0	33.138	0.0	2.822	0.052	33.872
13:36:39	0.0	4.075	0.0	33.133	0.0	2.822	0.052	33.875
13:36:54	0.0	4.075	0.0	33.138	0.0	2.822	0.052	33.862
13:37:10	0.0	4.075	0.0	33.144	0.0	2.822	0.052	33.874
13:37:26	0.0	4.075	0.0	33.165	0.0	2.822	0.052	33.856
13:37:42	0.0	4.075	0.0	33.128	0.0	2.822	0.052	33.88
13:37:57	0.0	4.075	0.0	33.131	0.0	2.822	0.052	33.873
13:38:13	0.0	4.075	0.0	33.112	0.0	2.822	0.052	33.856
13:38:29	0.0	4.075	0.0	33.13	0.0	2.822	0.052	33.849
13:38:45	0.0	4.075	0.0	33.133	0.0	2.822	0.052	33.854
13:39:01	0.0	4.075	0.0	33.112	0.0	2.822	0.052	33.863
13:39:17	0.0	4.075	0.0	33.113	0.0	2.822	0.052	33.868
13:39:33	0.0	4.075	0.0	33.115	0.0	2.822	0.052	33.867
13:39:48	0.0	4.075	0.0	33.128	0.0	2.822	0.052	33.848
13:40:04	0.0	4.075	0.0	33.14	0.0	2.822	0.052	33.858
13:40:20	0.0	4.075	0.0	33.136	0.0	2.822	0.052	33.851
13:40:36	0.0	4.075	0.0	33.107	0.0	2.822	0.052	33.853
13:40:52	0.0	4.075	0.0	33.124	0.0	2.822	0.052	33.847
13:41:08	0.0	4.075	0.0	33.103	0.0	2.822	0.052	33.848
13:41:23	0.0	4.075	0.0	33.113	0.0	2.822	0.052	33.843
13:41:39	0.0	4.075	0.0	33.129	0.0	2.822	0.052	33.837
13:41:54	0.0	4.075	0.0	33.09	0.0	2.822	0.052	33.845
13:42:10	0.0	4.075	0.0	33.092	0.0	2.822	0.052	33.823
13:42:26	0.0	4.075	0.0	33.12	0.0	2.822	0.052	33.828
13:42:41	0.0	4.075	0.0	33.09	0.0	2.822	0.052	33.821
13:42:57	0.0	4.075	0.0	33.079	0.0	2.822	0.052	33.841
13:43:12	0.0	4.075	0.0	33.089	0.0	2.822	0.052	33.838
13:43:28	0.0	4.075	0.0	33.1	0.0	2.822	0.052	33.828
13:43:44	0.0	4.075	0.0	33.087	0.0	2.822	0.052	33.832
13:44:00	0.0	4.075	0.0	33.094	0.0	2.822	0.052	33.846
13:44:15	0.0	4.075	0.0	33.082	0.0	2.822	0.052	33.832
13:44:31	0.0	4.075	0.0	33.066	0.0	2.822	0.052	33.845
13:44:47	0.0	4.075	0.0	33.096	0.0	2.822	0.052	33.841
13:45:03	0.0	4.075	0.0	33.094	0.0	2.822	0.052	33.822
13:45:18	0.0	4.075	0.0	33.089	0.0	2.822	0.052	33.842
13:45:34	0.0	4.075	0.0	33.084	0.0	2.822	0.052	33.84
13:45:50	0.0	4.075	0.0	33.097	0.0	2.822	0.052	33.811
13:46:06	0.0	4.075	0.0	33.069	0.0	2.822	0.052	33.829
13:46:21	0.0	4.075	0.0	33.089	0.0	2.822	0.052	33.833
13:46:37	0.0	4.075	0.0	33.093	0.0	2.822	0.052	33.819
13:46:53	0.0	4.075	0.0	33.079	0.0	2.822	0.052	33.825
13:47:08	0.0	4.075	0.0	33.09	0.0	2.822	0.052	33.828
13:47:24	0.0	4.075	0.0	33.093	0.0	2.822	0.052	33.825
13:47:40	0.0	4.075	0.0	33.063	0.0	2.822	0.052	33.815
13:47:56	0.0	4.075	0.0	33.083	0.0	2.822	0.052	33.817
13:48:12	0.0	4.075	0.0	33.074	0.0	2.822	0.052	33.807
13:48:27	0.0	4.075	0.0	33.086	0.0	2.822	0.052	33.821
13:48:43	0.0	4.075	0.0	33.078	0.0	2.822	0.052	33.816
13:48:59	0.0	4.075	0.0	33.056	0.0	2.822	0.052	33.792
13:49:15	0.0	4.075	0.0	33.068	0.0	2.822	0.052	33.807
13:49:31	0.0	4.075	0.0	33.065	0.0	2.822	0.052	33.805
13:49:46	0.0	4.075	0.0	33.074	0.0	2.822	0.052	33.801
13:50:02	0.0	4.075	0.0	33.081	0.0	2.822	0.052	33.811
13:50:18	0.0	4.075	0.0	33.074	0.0	2.822	0.052	33.826
13:50:34	0.0	4.075	0.0	33.087	0.0	2.822	0.052	33.801
13:50:50	0.0	4.075	0.0	33.083	0.0	2.822	0.052	33.793
13:51:05	0.0	4.075	0.0	33.066	0.0	2.822	0.052	33.812
13:51:21	0.0	4.075	0.0	33.09	0.0	2.822	0.052	33.797
13:51:36	0.0	4.075	0.0	33.067	0.0	2.822	0.052	33.788
13:51:52	0.0	4.075	0.0	33.066	0.0	2.822	0.052	33.8
13:52:08	0.0	4.075	0.0	33.043	0.0	2.822	0.052	33.791
13:52:24	0.0	4.075	0.0	33.07	0.0	2.822	0.052	33.786
13:52:40	0.0	4.075	0.0	33.053	0.0	2.822	0.052	33.803
13:52:55	0.0	4.075	0.0	33.053	0.0	2.822	0.052	33.795
13:53:11	0.0	4.075	0.0	33.077	0.0	2.822	0.052	33.79
13:53:27	0.0	4.075	0.0	33.06	0.0	2.822	0.052	33.8
13:53:43	0.0	4.075	0.0	33.044	0.0	2.822	0.052	33.789
13:53:58	0.0	4.075	0.0	33.062	0.0	2.822	0.052	33.783
13:54:14	0.0	4.075	0.0	33.052	0.0	2.822	0.052	33.782
13:54:30	0.0	4.075	0.0	33.043	0.0	2.822	0.052	33.794
13:54:46	0.0	4.075	0.0	33.052	0.0	2.822	0.052	33.781
13:55:02	0.0	4.075	0.0	33.042	0.0	2.822	0.052	33.782
13:55:18	0.0	4.075	0.0	33.046	0.0	2.822	0.052	33.794
13:55:33	0.0	4.075	0.0	33.059	0.0	2.822	0.052	33.763
13:55:49	0.0	4.075	0.0	33.054	0.0	2.822	0.052	33.783
13:56:05	0.0	4.075	0.0	33.038	0.0	2.822	0.052	33.789
13:56:21	0.0	4.075	0.0	33.048	0.0	2.822	0.052	33.759
13:56:36	0.0	4.075	0.0	33.057	0.0	2.822	0.052	33.774
13:56:52	0.0	4.075	0.0	33.063	0.0	2.822	0.052	33.789
13:57:08	0.0	4.075	0.0	33.05	0.0	2.822	0.052	33.774
13:57:24	0.0	4.075	0.0	33.054	0.0	2.822	0.052	33.759
13:57:40	0.0	4.075	0.0	33.04	0.0	2.822	0.052	33.742
13:57:55	0.0	4.075	0.0	33.036	0.0	2.822	0.052	33.744
13:58:11	0.0	4.075	0.0	33.036	0.0	2.822	0.052	33.759
13:58:27	0.0	4.075	0.0	33.062	0.0	2.822	0.052	33.764
13:58:43	0.0	4.075	0.0	33.035	0.0	2.822	0.052	33.774
13:58:59	0.0	4.075	0.0	33.045	0.0	2.822	0.052	33.767
13:59:14	0.0	4.075	0.0	33.046	0.0	2.822	0.052	33.742
13:59:30	0.0	4.075	0.0	33.047	0.0	2.822	0.052	33.763
13:59:45	0.0	4.075	0.0	33.044	0.0	2.822	0.052	33.769
14:00:01	0.0	4.075	0.0	33.056	0.0	2.822	0.052	33.731
14:00:17	0.0	4.075	0.0	33.029	0.0	2.822	0.052	33.742
14:00:33	0.0	4.075	0.0	33.048	0.0	2.822	0.052	33.749
14:00:48	0.0	4.075	0.0	33.014	0.0	2.822	0.052	33.76
14:01:04	0.0	4.075	0.0	33.048	0.0	2.822	0.052	33.754
14:01:20	0.0	4.075	0.0	33.024	0.0	2.822	0.052	33.741
14:01:36	0.0	4.075	0.0	33.051	0.0	2.822	0.052	33.762
14:01:52	0.0	4.075	0.0	33.014	0.0	2.822	0.052	33.763
14:02:08	0.0	4.075	0.0	33.058	0.0	2.822	0.052	33.749
14:02:23	0.0	4.075	0.0	33.034	0.0	2.822	0.052	33.758
14:02:39	0.0	4.075	0.0	33.027	0.0	2.822	0.052	33.755
14:02:55	0.0	4.075	0.0	33.039	0.0	2.822	0.052	33.769
14:03:11	0.0	4.075	0.0	33.03	0.0	2.822	0.052	33.75
14:03:27	0.0	4.075	0.0	33.041	0.0	2.822	0.052	33.792
14:03:42	0.0	4.075	0.0	33.038	0.0	2.822	0.052	33.748
14:03:58	0.0	4.075	0.0	33.039	0.0	2.822	0.052	33.784
14:04:13	0.0	4.075	0.0	33.041	0.0	2.822	0.052	33.768
14:04:29	0.0	4.075	0.0	33.047	0.0	2.822	0.052	33.753
14:04:45	0.0	4.075	0.0	33.031	0.0	2.822	0.052	33.748
14:05:00	0.0	4.075	0.0	33.036	0.0	2.822	0.052	33.765
14:05:16	0.0	4.075	0.0	33.027	0.0	2.822	0.052	33.782
14:05:32	0.0	4.075	0.0	33.036	0.0	2.822	0.052	33.772
14:05:48	0.0	4.075	0.0	33.051	0.0	2.822	0.052	33.785
14:06:04	0.0	4.075	0.0	33.048	0.0	2.822	0.052	33.774
14:06:19	0.0	4.075	0.0	33.027	0.0	2.822	0.052	33.748
14:06:35	0.0	4.075	0.0	33.044	0.0	2.822	0.052	33.772
14:06:50	0.0	4.075	0.0	33.033	0.0	2.822	0.052	33.769
14:07:06	0.0	4.075	0.0	33.051	0.0	2.822	0.052	33.758
14:07:22	0.0	4.075	0.0	33.058	0.0	2.822	0.052	33.757
14:07:38	0.0	4.075	0.0	33.039	0.0	2.822	0.052	33.762
14:07:53	0.0	4.075	0.0	33.032	0.0	2.822	0.052	33.767
14:08:09	0.0	4.075	0.0	33.012	0.0	2.822	0.052	33.757
14:08:25	0.0	4.075	0.0	33.021	0.0	2.822	0.052	33.743
14:08:41	0.0	4.075	0.0	33.043	0.0	2.822	0.052	33.755
14:08:57	0.0	4.075	0.0	33.025	0.0	2.822	0.052	33.758
14:09:13	0.0	4.075	0.0	33.022	0.0	2.822	0.052	33.755
14:09:28	0.0	4.075	0.0	33.053	0.0	2.822	0.052	33.715
14:09:44	0.0	4.075	0.0	33.037	0.0	2.822	0.052	33.739
14:09:59	0.0	4.075	0.0	33.049	0.0	2.822	0.052	33.738
14:10:15	0.0	4.075	0.0	33.021	0.0	2.822	0.052	33.742
14:10:31	0.0	4.075	0.0	33.027	0.0	2.822	0.052	33.73
14:10:46	0.0	4.075	0.0	33.029	0.0	2.822	0.052	33.728
14:11:02	0.0	4.075	0.0	33.02	0.0	2.822	0.052	33.742
14:11:18	0.0	4.075	0.0	33.038	0.0	2.822	0.052	33.712
14:11:33	0.0	4.075	0.0	33.019	0.0	2.822	0.052	33.741
14:11:50	0.0	4.075	0.0	33.019	0.0	2.822	0.052	33.722
14:12:05	0.0	4.075	0.0	33.043	0.0	2.822	0.052	33.746
14:12:21	0.0	4.075	0.0	33.021	0.0	2.822	0.052	33.759
14:12:37	0.0	4.075	0.0	33.019	0.0	2.822	0.052	33.736
14:12:53	0.0	4.075	0.0	33.028	0.0	2.822	0.052	33.737
14:13:08	0.0	4.075	0.0	33.029	0.0	2.822	0.052	33.752
14:13:24	0.0	4.075	0.0	33.027	0.0	2.822	0.052	33.762
14:13:40	0.0	4.075	0.0	33.024	0.0	2.822	0.052	33.728
14:13:55	0.0	4.075	0.0	33.009	0.0	2.822	0.052	33.74
14:14:11	0.0	4.075	0.0	33.016	0.0	2.822	0.052	33.737
14:14:26	0.0	4.075	0.0	33.028	0.0	2.822	0.052	33.741
14:14:42	0.0	4.075	0.0	33.004	0.0	2.822	0.052	33.731
14:14:58	0.0	4.075	0.0	33.035	0.0	2.822	0.052	33.718
14:15:14	0.0	4.075	0.0	33.028	0.0	2.822	0.052	33.709
14:15:29	0.0	4.075	0.0	33.012	0.0	2.822	0.052	33.711
14:15:45	0.0	4.075	0.0	33.006	0.0	2.822	0.052	33.715
14:16:01	0.0	4.075	0.0	33.016	0.0	2.822	0.052	33.712
14:16:17	0.0	4.075	0.0	33.041	0.0	2.822	0.052	33.714
14:16:32	0.0	4.075	0.0	33.032	0.0	2.822	0.052	33.709
14:16:48	0.0	4.075	0.0	33.003	0.0	2.822	0.052	33.694
14:17:04	0.0	4.075	0.0	33.036	0.0	2.822	0.052	33.709
14:17:20	0.0	4.075	0.0	33.022	0.0	2.822	0.052	33.696
14:17:36	0.0	4.075	0.0	33.007	0.0	2.822	0.052	33.708
14:17:51	0.0	4.075	0.0	33.039	0.0	2.822	0.052	33.701
14:18:07	0.0	4.075	0.0	33.004	0.0	2.822	0.052	33.704
14:18:22	0.0	4.075	0.0	33.03	0.0	2.822	0.052	33.747
14:18:38	0.0	4.075	0.0	33.005	0.0	2.822	0.052	33.692
14:18:54	0.0	4.075	0.0	33.006	0.0	2.822	0.052	33.731
14:19:10	0.0	4.075	0.0	33.001	0.0	2.822	0.052	33.73
14:19:26	0.0	4.075	0.0	33.009	0.0	2.822	0.052	33.724
14:19:42	0.0	4.075	0.0	33.003	0.0	2.822	0.052	33.714
14:19:57	0.0	4.075	0.0	33.007	0.0	2.822	0.052	33.708
14:20:13	0.0	4.075	0.0	33.006	0.0	2.822	0.052	33.721
14:20:28	0.0	4.075	0.0	33.032	0.0	2.822	0.052	33.719
14:20:44	0.0	4.075	0.0	33.027	0.0	2.822	0.052	33.701
14:20:59	0.0	4.075	0.0	33.023	0.0	2.822	0.052	33.712
14:21:15	0.0	4.075	0.0	33.021	0.0	2.822	0.052	33.709
14:21:31	0.0	4.075	0.0	33.014	0.0	2.822	0.052	33.714
14:21:47	0.0	4.075	0.0	33.004	0.0	2.822	0.052	33.738
14:22:03	0.0	4.075	0.0	33.004	0.0	2.822	0.052	33.707
14:22:19	0.0	4.075	0.0	33.012	0.0	2.822	0.052	33.722
14:22:34	0.0	4.075	0.0	33.009	0.0	2.822	0.052	33.717
14:22:50	0.0	4.075	0.0	32.961	0.0	2.822	0.052	33.702
14:23:06	0.0	4.075	0.0	33.022	0.0	2.822	0.052	33.689
14:23:22	0.0	4.075	0.0	33.006	0.0	2.822	0.052	33.683
14:23:38	0.0	4.075	0.0	33.001	0.0	2.822	0.052	33.687
14:23:53	0.0	4.075	0.0	33.009	0.0	2.822	0.052	33.683
14:24:09	0.0	4.075	0.0	33.006	0.0	2.822	0.052	33.691
14:24:24	0.0	4.075	0.0	33.009	0.0	2.822	0.052	33.69
14:24:40	0.0	4.075	0.0	33.011	0.0	2.822	0.052	33.684
14:24:56	0.0	4.075	0.0	32.995	0.0	2.822	0.052	33.684
14:25:11	0.0	4.075	0.0	33.016	0.0	2.822	0.052	33.671
14:25:27	0.0	4.075	0.0	33.003	0.0	2.822	0.052	33.678
14:25:43	0.0	4.075	0.0	33.0	0.0	2.822	0.052	33.684
14:25:58	0.0	4.075	0.0	32.976	0.0	2.822	0.052	33.693
14:26:14	0.0	4.075	0.0	33.007	0.0	2.822	0.052	33.674
14:26:30	0.0	4.075	0.0	33.022	0.0	2.822	0.052	33.695
14:26:46	0.0	4.075	0.0	32.999	0.0	2.822	0.052	33.67
14:27:02	0.0	4.075	0.0	32.99	0.0	2.822	0.052	33.68
14:27:17	0.0	4.075	0.0	32.999	0.0	2.822	0.052	33.659
14:27:33	0.0	4.075	0.0	33.016	0.0	2.822	0.052	33.679
14:27:49	0.0	4.075	0.0	32.989	0.0	2.822	0.052	33.661
14:28:04	0.0	4.075	0.0	32.996	0.0	2.822	0.052	33.68
14:28:20	0.0	4.075	0.0	33.017	0.0	2.822	0.052	33.665
14:28:35	0.0	4.075	0.0	32.994	0.0	2.822	0.052	33.677
14:28:51	0.0	4.075	0.0	33.008	0.0	2.822	0.052	33.661
14:29:07	0.0	4.075	0.0	32.995	0.0	2.822	0.052	33.666
14:29:22	0.0	4.075	0.0	32.992	0.0	2.822	0.052	33.664
14:29:38	0.0	4.075	0.0	32.981	0.0	2.822	0.052	33.67
14:29:54	0.0	4.075	0.0	32.997	0.0	2.822	0.052	33.662
14:30:10	0.0	4.075	0.0	33.0	0.0	2.822	0.052	33.67
14:30:26	0.0	4.075	0.0	33.01	0.0	2.822	0.052	33.659
14:30:42	0.0	4.075	0.0	32.986	0.0	2.822	0.052	33.669
14:30:58	0.0	4.075	0.0	32.98	0.0	2.822	0.052	33.66
14:31:14	0.0	4.075	0.0	33.014	0.0	2.822	0.052	33.677
14:31:29	0.0	4.075	0.0	32.989	0.0	2.822	0.052	33.661
14:31:45	0.0	4.075	0.0	33.0	0.0	2.822	0.052	33.666
14:32:01	0.0	4.075	0.0	32.981	0.0	2.822	0.052	33.658
14:32:17	0.0	4.075	0.0	32.984	0.0	2.822	0.052	33.654
14:32:32	0.0	4.075	0.0	32.997	0.0	2.822	0.052	33.649
14:32:48	0.0	4.075	0.0	32.983	0.0	2.822	0.052	33.652
14:33:04	0.0	4.075	0.0	32.985	0.0	2.822	0.052	33.657
14:33:20	0.0	4.075	0.0	32.975	0.0	2.822	0.052	33.648
14:33:35	0.0	4.075	0.0	32.992	0.0	2.822	0.052	33.654
14:33:51	0.0	4.075	0.0	33.0	0.0	2.822	0.052	33.665
14:34:07	0.0	4.075	0.0	32.982	0.0	2.822	0.052	33.655
14:34:22	0.0	4.075	0.0	32.961	0.0	2.822	0.052	33.667
14:34:38	0.0	4.075	0.0	32.972	0.0	2.822	0.052	33.666
14:34:54	0.0	4.075	0.0	32.988	0.0	2.822	0.052	33.667
14:35:10	0.0	4.075	0.0	32.995	0.0	2.822	0.052	33.66
14:35:25	0.0	4.075	0.0	32.975	0.0	2.822	0.052	33.664
14:35:42	0.0	4.075	0.0	32.976	0.0	2.822	0.052	33.654
14:35:58	0.0	4.075	0.0	32.969	0.0	2.822	0.052	33.66
14:36:13	0.0	4.075	0.0	32.989	0.0	2.822	0.052	33.662
14:36:29	0.0	4.075	0.0	32.976	0.0	2.822	0.052	33.645
14:36:45	0.0	4.075	0.0	32.977	0.0	2.822	0.052	33.652
14:37:00	0.0	4.075	0.0	32.988	0.0	2.822	0.052	33.656
14:37:16	0.0	4.075	0.0	32.978	0.0	2.822	0.052	33.659
14:37:32	0.0	4.075	0.0	32.989	0.0	2.822	0.052	33.64
14:37:48	0.0	4.075	0.0	32.983	0.0	2.822	0.052	33.647
14:38:04	0.0	4.075	0.0	32.976	0.0	2.822	0.052	33.642
14:38:20	0.0	4.075	0.0	32.987	0.0	2.822	0.052	33.652
14:38:35	0.0	4.075	0.0	32.979	0.0	2.822	0.052	33.648
14:38:51	0.0	4.075	0.0	33.007	0.0	2.822	0.052	33.639
14:39:07	0.0	4.075	0.0	33.017	0.0	2.822	0.052	33.655
14:39:23	0.0	4.075	0.0	32.983	0.0	2.822	0.052	33.653
14:39:38	0.0	4.075	0.0	32.975	0.0	2.822	0.052	33.644
14:39:54	0.0	4.075	0.0	32.992	0.0	2.822	0.052	33.648
14:40:09	0.0	4.075	0.0	32.99	0.0	2.822	0.052	33.648
14:40:25	0.0	4.075	0.0	32.962	0.0	2.822	0.052	33.645
14:40:41	0.0	4.075	0.0	32.987	0.0	2.822	0.052	33.65
14:40:57	0.0	4.075	0.0	32.987	0.0	2.822	0.052	33.658
